herd;cow;lnscc;lnsccel
1803;8615;2.89;-0.71
1803;8617;3.61;-0.66
1804;8619;3.37;-0.81
1804;8620;6.34;-0.34
1804;8621;3.37;1.22
1805;8622;3.22;-1.61
1805;8623;3.22;-0.81
1806;8624;4.67;0.78
1806;8625;3.97;-1.61
1807;8628;5.6;-0.34
1808;8630;2.83;-1.4
1808;8631;3.66;-1.2
1808;8635;5.05;-0.08
1808;8636;3.66;-1.27
1808;8637;3.64;-1.06
1809;8638;4.61;-1.27
1810;8643;3.43;-0.36
1810;8644;5.21;-0.12
1810;8645;4.08;-0.64
1811;8646;3.95;0.64
1812;8647;4.41;2.21
1812;8648;4.67;0.93
1813;8649;2.83;0.12
1813;8650;3.22;-1.61
1813;8651;4.38;0.07
1813;8653;2.77;-0.1
1813;8656;3.91;3.31
1814;8658;5.28;-0.12
1814;8659;3.91;0.14
1814;8660;3;1.54
1814;8661;3.74;-1.09
1815;8665;4.83;0.46
1815;8667;4.01;1.11
1815;8668;2.89;-0.96
1815;8669;4.91;-0.08
1815;8670;6;-0.1
1815;8671;4.43;0.23
1815;8672;4.01;-0.61
1816;8673;2.71;-0.71
1817;8674;3.04;-0.45
1817;8675;3.53;-1.14
1817;8676;5.75;1.11
1817;8677;4.81;3.82
1817;8678;5.41;1.24
1817;8679;4.22;-1.3
1818;8680;3;-1.37
1818;8681;4.47;-1.48
1818;8683;4.26;-0.36
1818;8684;5.4;2.56
1818;8685;3.93;0.98
1818;8686;6.51;0.02
1818;8687;3.91;-1.23
1818;8688;2.89;-0.18
1819;8689;4.62;0.53
1819;8690;5.82;0
1819;8691;7.76;-0.4
1820;8692;3.74;-0.81
1820;8693;2.94;1.83
1820;8694;3.83;-0.71
1821;8696;3.93;1.14
1821;8697;3.87;-0.99
1821;8699;4.5;-0.83
1821;8700;3.71;0.88
1822;8701;3.66;0.18
1822;8702;3.5;0.72
1822;8703;4.74;1.36
1823;8705;4.72;0.04
1823;8706;3.09;-2.06
1824;8707;2.3;-1.93
1825;8709;3.61;-1.2
1826;8710;3.09;-0.96
1826;8711;3.53;-0.14
1827;8712;5.74;-0.19
1828;8713;7.97;-1.14
1828;8714;4.08;1.07
1829;8715;4.92;1.17
1829;8716;3.47;-1.52
1830;8718;3.26;-1.61
1830;8719;3.18;2.12
1830;8720;5.23;0.33
1831;8721;5.6;2.58
1831;8722;2.77;0.76
1831;8723;4.26;0.88
1831;8724;5.8;1.39
1831;8725;3.47;1.48
1831;8729;3;-1.87
1831;8730;2.77;-1.09
1831;8731;5.1;-0.54
1832;8733;3.53;-1.33
1832;8734;2.77;-1.48
1832;8735;4.72;2.65
1833;8736;3.09;0
1833;8737;5.69;-0.77
1833;8738;4.28;0.47
1834;8741;3.43;-0.94
1834;8742;5.13;-0.45
1834;8743;5.99;2.54
1835;8744;6.51;1.18
1835;8745;2.64;-1.99
1835;8747;2.77;0.26
1835;8748;3.04;-1.04
1835;8749;3.43;2.14
1836;8750;4.14;-0.75
1836;8751;4.69;0.38
1836;8752;4.37;-1.66
1836;8753;4.51;0.15
1836;8755;5.4;0.26
1836;8756;4.04;-0.75
1836;8758;4.79;0.99
1837;8760;4.65;0.6
1837;8761;5.43;3.09
1837;8762;5.45;0.1
1837;8763;4.65;-0.77
1837;8764;3.14;-0.85
1838;8765;3.47;-0.09
1838;8766;4.9;0.32
1838;8767;6.13;-0.79
1838;8768;3.18;-1.56
1839;8769;3;0.15
1839;8770;3.53;-0.77
1839;8772;3.18;-1.23
1839;8773;4.45;1.13
1840;8774;3.5;2.51
1841;8776;4.01;0.76
1842;8777;3.95;-1.93
1842;8778;3.76;2.8
1842;8779;3.64;0.64
1842;8781;4.04;-0.06
1842;8783;3.18;-0.45
1842;8784;2.94;-1.44
1842;8785;4.04;3.58
1843;8786;3.47;1
1843;8787;3.3;-1.2
1843;8788;5.18;-0.13
1844;8791;3.66;-1.17
1844;8792;5.57;1.94
1844;8793;6.12;1.23
1844;8794;4.49;-1.4
1844;8795;4.96;0.22
1844;8796;8.78;1.28
1844;8797;6.18;0.64
1844;8799;2.94;-0.54
1844;8800;8.71;-0.09
1844;8801;5.22;-0.85
1845;8802;5.14;-0.36
1845;8803;5.33;-0.23
1846;8807;3.09;-1.17
1846;8808;3.33;-1.56
1846;8809;3.33;-0.77
1846;8810;3.37;-1.06
1847;8812;3.66;0.38
1847;8813;4.16;-1.06
1847;8814;2.89;0.04
1847;8815;3.26;0.86
1847;8816;2.94;-2.06
1847;8817;3.74;-0.96
1848;8818;6.26;1.77
1848;8819;4.09;0.62
1849;8820;4.7;-1.3
1849;8821;3.5;-0.57
1849;8822;4.77;0.14
1849;8823;4.16;3.26
1849;8824;3.4;-2.4
1849;8825;3.97;-1.23
1849;8826;3.99;1.78
1849;8827;4.17;-1.14
1849;8828;5.09;-1.4
1849;8829;4.91;1.48
1850;8830;7.04;0.93
1851;8832;2.94;-1.48
1851;8833;6.45;-1.87
1851;8834;2.56;-0.67
1852;8835;3.53;-0.1
1852;8836;4.28;-0.27
1852;8837;4.36;-0.71
1852;8838;2.56;-1.23
1853;8839;5.08;-0.2
1853;8840;3.81;-0.73
1854;8841;3.56;0.82
1854;8842;3.56;3.23
1854;8843;4.34;1.29
1854;8844;3.69;-0.45
1855;8845;3.71;1.45
1855;8846;3.64;-0.1
1856;8847;3.56;-0.22
1857;8848;3.69;0.19
1857;8849;4.56;0.1
1857;8850;2.94;-1.14
1857;8851;3.81;0.66
1857;8852;2.89;-0.36
1858;8854;4.37;1.81
1859;8855;7.84;1.23
1859;8856;3.87;2.01
1859;8857;3.47;-0.83
1859;8858;8.81;1.5
1859;8859;4.09;-1.2
1860;8860;5.41;0.82
1860;8862;5.12;-1.56
1860;8864;3.5;-0.83
1861;8865;4.43;2.74
1861;8866;6.22;0.38
1861;8867;4.9;0.11
1861;8868;5.45;1.46
1861;8869;4.38;-0.77
1861;8870;6.48;1.11
1861;8871;5.01;0.92
1862;8873;4.76;1.72
1862;8874;6.08;-1.09
1862;8875;4.26;3.17
1862;8876;3.04;0
1863;8877;5.56;-0.15
1864;8878;4.57;-0.36
1864;8879;3.4;-1.52
1865;8882;3.61;1.49
1866;8883;4.63;4
1866;8884;3.78;0.35
1866;8885;3.66;-0.42
1866;8886;5.9;0.49
1867;8888;4.85;-0.81
1867;8889;5.28;1.09
1867;8890;5.31;0.21
1867;8891;5.92;0.93
1868;8895;3.4;1.54
1868;8896;2.56;-1.23
1868;8899;5.6;0.87
1868;8900;4.56;1.91
1868;8901;4.13;1.7
1869;8902;3.91;0.72
1869;8903;3;-1.3
1870;8904;2.48;-1.14
1870;8906;7.16;3.79
1870;8907;2.89;-1.76
1870;8908;2.94;-1.87
1870;8910;2.64;-0.69
1870;8911;2.64;-0.77
1871;8912;3.4;-1.2
1872;8913;4.87;-0.01
1872;8914;4.26;0.95
1872;8915;2.64;-1.52
1872;8917;4.38;0.77
1873;8918;4.95;2.95
1873;8919;3.74;1.16
1873;8920;4.71;-0.22
1873;8921;4.11;-0.31
1874;8922;3.43;-1.3
1875;8923;2.89;-1.61
1875;8924;7.45;-0.79
1876;8926;5.03;3.14
1876;8927;3.18;0.12
1876;8928;3.83;-0.42
1876;8929;4.09;-1.48
1876;8930;4.29;-1.48
1876;8932;2.94;-0.87
1876;8935;5;-0.44
1877;8936;5.44;-1.14
1877;8937;3.64;-0.94
1877;8938;4.52;0.26
1878;8941;4.09;1.11
1878;8942;6.11;2.19
1879;8943;3.99;0.5
1879;8944;4.97;1.73
1879;8945;3.85;-0.81
1879;8946;4.22;2.64
1879;8948;5.28;-0.34
1880;8949;4.17;1.66
1880;8950;2.94;-0.99
1882;8954;2.56;-0.61
1883;8958;2.3;-0.81
1883;8959;3.81;1.22
1883;8960;3.5;-0.83
1883;8961;3.14;-1.7
1883;8962;3.81;0.71
1884;8964;6;0.97
1884;8966;3.81;2.28
1884;8967;4.56;0.04
1884;8968;3.99;-0.15
1884;8969;3.18;-1.27
1884;8970;2.3;-1.33
1885;8971;3.5;-0.64
1885;8972;4.33;1.11
1886;8974;3.66;-0.64
1886;8975;2.3;-1.44
1887;8976;3.18;-1.06
1887;8977;5.36;0.73
1888;8978;5;0.44
1888;8980;5.68;-0.2
1888;8981;4.41;-1.14
1888;8982;3.37;0.31
1888;8983;3.97;-0.99
1888;8984;4.09;2.33
1888;8985;2.56;-1.27
1888;8986;3.14;0.62
1888;8987;3.64;-0.87
1889;8989;4.55;1.32
1889;8990;5.31;0.45
1889;8991;3.04;-1.48
1890;8992;2.64;-1.76
1891;8993;2.56;-1.87
1891;8994;5.17;2.53
1892;8995;2.94;-1.12
1892;8996;4.33;-0.08
1893;8997;3.26;0.15
1894;8999;5.46;0.42
1894;9001;3;-1.2
1894;9003;3.37;-0.89
1895;9005;3.26;-1.27
1895;9006;3.43;0.13
1896;9007;3.85;-0.44
1896;9008;2.48;-0.75
1896;9009;3.95;0.08
1896;9010;4.01;-2.06
1897;9011;5.85;-1.52
1897;9013;4.88;0.41
1898;9014;2.89;-1.76
1898;9015;4.49;3.7
1898;9016;2.77;-0.48
1898;9017;2.48;-1.33
1899;9018;3.83;-0.87
1899;9019;4.13;-0.33
1900;9021;4.78;0.6
1901;9023;3.04;-0.09
1901;9025;4.76;2.13
1901;9026;4.62;3.86
1901;9027;4.39;0.44
1901;9028;4.96;0.05
1902;9032;4.93;-0.85
1903;9033;4.38;-0.5
1903;9034;5.12;3.26
1903;9035;4.19;-0.12
1903;9036;3.74;3.01
1903;9037;5.04;0.45
1903;9038;5.92;3.29
1903;9040;2.4;-0.48
1904;9041;3.33;-1.04
1904;9042;5.48;3.26
1904;9043;4.16;0.85
1905;9044;3;-1.27
1905;9045;3.61;0.85
1906;9046;5.02;2.42
1906;9048;5.06;-0.5
1907;9052;2.94;-0.79
1907;9053;3.5;0.04
1907;9054;3.33;0.89
1908;9055;5.28;-2.06
1908;9056;3.33;-0.42
1908;9057;2.94;-1.14
1908;9058;2.64;-0.66
1909;9059;5.31;-1.87
1909;9060;4.28;-1.61
1910;9063;3.56;-0.87
1910;9064;3.99;0.27
1910;9066;3.26;-0.61
1911;9068;2.08;-1.7
1911;9069;3.43;-1.23
1911;9070;5.12;-0.01
1912;9071;3.66;1.38
1912;9072;3.33;0.05
1912;9073;2.3;2.74
1913;9074;4.23;1.62
1913;9075;2.2;0.02
1913;9076;4.79;-0.2
1913;9077;4.92;1.4
1913;9080;2.56;2.64
1913;9081;3.71;0.03
1914;9082;3.64;-1.06
1914;9083;3.76;-2.5
1915;9084;3.3;0.36
1915;9085;2.89;-1.33
1916;9086;3.3;-0.73
1917;9087;4.8;0.32
1917;9089;3.26;-1.01
1917;9093;3.26;-1.14
1918;9094;2.77;1.54
1918;9095;7.14;0.52
1918;9097;4.08;0.44
1918;9100;3.04;-0.21
1919;9101;7.72;-1.37
1920;9103;2.71;-0.09
1921;9105;5.08;-0.66
1921;9106;4.29;-1.14
1922;9110;2.08;-1.87
1922;9112;3.18;-1.7
1922;9114;3.56;-1.7
1922;9116;3.14;-1.87
1922;9117;2.77;-1.14
1922;9118;3.26;-1.01
1923;9119;3.04;-0.81
1923;9120;6.84;2.02
1923;9121;5.28;-1.01
1923;9122;4.08;-0.27
1923;9123;5.92;2.12
1924;9124;2.89;-1.44
1924;9125;4.86;-0.85
1925;9126;4.89;-0.37
1926;9127;3.78;-0.29
1926;9128;4.96;5.43
1926;9129;5.81;2.18
1926;9130;3.78;-1.33
1926;9131;3.58;0.09
1927;9133;4.91;-0.94
1927;9134;3.99;0.02
1927;9135;4.53;0.11
1927;9136;5.39;-0.99
1927;9138;4.79;0.34
1927;9139;4.14;2.5
1927;9140;3.18;-0.32
1927;9141;4.33;1.26
1927;9142;4.57;0.1
1928;9143;4.89;1.22
1928;9144;3.78;-0.67
1928;9145;3.78;-1.01
1928;9146;3.14;-0.45
1928;9148;5.14;0.34
1928;9149;6.05;1.07
1928;9150;4.72;-0.57
1929;9154;5.69;0.8
1929;9155;4.74;0.97
1929;9156;5.94;0.34
1930;9157;3.87;0.99
1930;9159;8.4;0.78
1930;9160;3.18;0.18
1930;9161;2.56;1.92
1930;9162;3.4;0.6
1930;9163;5.2;0.05
1931;9167;4.19;0.3
1931;9168;5.17;-0.61
1931;9170;3.64;-0.94
1932;9171;5.59;1.28
1932;9172;3.18;0.32
1932;9173;4.74;-1.04
1933;9174;3.4;-0.51
1933;9175;4.06;-0.64
1934;9177;3.61;-0.92
1934;9178;6.34;1.95
1934;9180;3.33;-0.94
1934;9181;3.56;-0.92
1935;9182;5.63;-0.03
1935;9183;3;-1.37
1936;9187;3;-1.33
1937;9188;5.71;1.73
1937;9189;3.53;0.1
1937;9190;6.59;1.44
1937;9192;4.66;0.59
1937;9193;3.26;-1.01
1937;9194;3.4;-0.29
1937;9195;3.09;-0.69
1938;9198;4.2;1.35
1939;9200;3;-2.4
1940;9201;3.37;-0.06
1940;9202;3.5;-1.33
1940;9203;2.83;0.3
1940;9204;3.43;1.05
1940;9205;4.69;-0.28
1941;9206;2.3;-1.76
1941;9207;2.77;-0.06
1941;9208;2.4;-1.09
1941;9209;3.81;-0.26
1941;9210;2.4;-1.06
1941;9211;2.71;-1.56
1941;9212;2.08;-0.89
1942;9216;3.09;0.07
1943;9217;4.88;-1.4
1943;9218;3.26;0.32
1944;9219;4.65;-0.2
1944;9220;3.4;-0.67
1945;9221;3.33;-0.14
1945;9222;3.43;-0.54
1945;9224;5.18;-0.06
1946;9225;3.64;1.45
1946;9226;5.95;1.18
1946;9227;3.58;0.54
1947;9229;4.74;1.89
1947;9230;5.08;-1.17
1947;9232;4.61;-1.06
1947;9233;4.36;1.8
1947;9234;3.26;-1.3
1947;9235;4.29;-0.47
1947;9236;4.19;3.54
1947;9237;4.49;1.08
1947;9238;5.76;-1.01
1947;9239;5;0.46
1947;9240;4.74;0.03
1947;9241;4.65;0.96
1948;9242;3.91;0.2
1948;9246;2.08;-1.09
1949;9247;5.14;-1.06
1949;9248;3.89;3.76
1949;9249;3.61;-1.52
1949;9250;5.47;-0.83
1950;9251;3.43;-1.33
1950;9252;2.83;0.04
1950;9253;4.3;0.42
1950;9254;3.53;-0.4
1951;9255;4.25;0.8
1951;9256;4.52;-0.41
1951;9257;4.2;0.43
1951;9260;4.13;0.9
1952;9264;4.17;-0.83
1952;9265;3.56;-0.66
1953;9266;4.03;3.85
1953;9267;4.43;0.66
1953;9268;3.04;1.35
1953;9269;4.23;0.92
1953;9270;3.09;-1.23
1953;9272;3.69;0.45
1953;9274;4.94;0.18
1953;9275;3.18;-0.85
1953;9276;2.48;-2.06
1954;9277;4.41;0.46
1955;9278;3.3;-0.94
1955;9279;2.71;0.6
1955;9280;2.64;0.12
1956;9281;3.61;-0.18
1956;9282;3.58;0.78
1956;9283;5.1;0.71
1957;9284;4.36;1.62
1957;9285;5.49;1
1957;9286;4.54;-0.18
1957;9287;4.54;0.36
1957;9288;3.85;2.06
1957;9289;6.07;0.36
1957;9290;5.11;0.78
1957;9291;4.38;2.23
1957;9292;4.22;2.94
1958;9293;3.47;-0.59
1958;9294;4.86;1.8
1958;9295;4.44;0.14
1959;9296;5.57;0.32
1960;9297;3.5;-0.21
1960;9298;3.14;1.62
1960;9299;3.58;-0.34
1960;9300;3.87;-0.51
1960;9301;4.41;-0.5
1961;9304;4.78;-1.7
1961;9305;5.64;0.83
1961;9306;4.13;-0.03
1961;9307;4.67;-0.87
1961;9308;5.93;0.32
1962;9309;2.94;-0.87
1962;9310;3.5;-0.75
1962;9311;4.26;1.2
1963;9312;3.71;-0.73
1963;9313;5.19;-1.44
1963;9315;2.94;1.15
1963;9317;3.64;-1.93
1964;9318;3.26;0.03
1964;9319;5.18;1.31
1964;9320;2.2;0.15
1965;9321;4.74;-0.08
1965;9322;3.81;-0.54
1965;9323;3.37;-0.96
1966;9324;4.32;0.73
1966;9325;2.77;-0.73
1966;9326;4.06;2.68
1966;9327;3.14;-0.66
1966;9328;5.58;-0.07
1966;9329;3.87;0.41
1966;9330;4.96;0.86
1966;9331;3;-0.45
1966;9332;3;1.3
1967;9333;5.16;1.1
1967;9334;5.08;2.16
1967;9335;3.3;-1.7
1967;9336;3.74;0.38
1967;9337;4.37;-0.64
1967;9338;5.42;2.39
1968;9341;3.53;-0.92
1969;9342;3.81;-0.99
1969;9344;5.7;0.38
1969;9345;4.79;-0.81
1970;9347;3.26;0.99
1970;9348;2.89;-0.73
1970;9349;2.3;-0.81
1970;9351;4.33;2.99
1971;9352;3.3;-0.56
1971;9353;4.3;-0.67
1973;9355;3.04;-1.3
1973;9356;3.26;-0.38
1973;9357;4.44;1.12
1973;9359;2.94;-1.14
1974;9360;6.07;-0.79
1975;9361;4.63;0.89
1975;9363;5.6;0.69
1975;9364;5.02;-1.2
1975;9365;4.49;1.03
1976;9367;3.33;-1.04
1976;9368;4.23;0.54
1977;9369;3.91;3.09
1977;9370;5.46;0.95
1977;9371;3.93;1.37
1977;9373;4.75;1.71
1977;9374;3.26;-0.47
1978;9375;2.64;-1.33
1978;9376;4.56;-0.03
1979;9377;3.83;-1.2
1980;9378;6.01;-0.89
1980;9379;4.74;0.04
1981;9382;2.3;-1.23
1981;9383;3.14;-0.12
1981;9384;3.99;-0.17
1981;9385;3.58;-0.89
1981;9386;2.71;-0.64
1981;9387;3.95;0.83
1982;9388;7.82;1.08
1982;9389;4.5;-1.01
1983;9390;2.83;-0.56
1983;9391;3.04;-0.38
1983;9392;6.02;-1.14
1983;9393;3.4;-0.92
1983;9394;5.99;-1.17
1983;9395;3.85;-0.81
1983;9396;3.99;-1.52
1984;9398;2.3;-1.23
1984;9399;3.22;-1.04
1984;9401;2.71;-1.09
1985;9402;3.22;-0.4
1985;9403;5.29;0.92
1986;9404;3.18;0.61
1986;9405;3.74;3.66
1986;9406;3.78;-0.37
1986;9407;3.3;-0.96
1987;9410;3.69;3.18
1988;9411;4.89;-0.85
1988;9413;6.06;0.65
1988;9414;5.04;0.6
1989;9415;3.18;0.61
1989;9417;3.66;-1.44
1990;9420;3.37;-0.71
1991;9421;3.4;2.09
1991;9422;4.92;0.42
1993;9424;4.08;-0.99
1994;9426;4.03;-0.07
1994;9427;3.33;-1.23
1994;9428;3.69;2.09
1994;9430;5.11;0.88
1995;9431;3.33;-1.37
1995;9432;3.83;1.63
1995;9433;4.2;0.66
1995;9434;7.17;0.38
1995;9435;3.89;-0.67
1995;9437;3.56;-1.81
1995;9438;4.88;0.26
1995;9439;4.17;0.23
1995;9440;4.25;1.8
1995;9441;3.4;-0.85
1995;9442;2.89;-1.12
1995;9444;4.14;-0.38
1995;9445;4.63;0.77
1996;9447;4.38;2.64
1997;9449;3.43;-1.48
1997;9451;2.48;0.76
1998;9453;7.23;-0.38
1998;9458;5.57;0.46
1998;9460;3.83;-0.81
1998;9461;3.95;-0.59
1998;9462;4.63;-2.4
1998;9464;4.8;1.06
1998;9465;7.24;0.28
1998;9466;4.51;-0.53
1998;9472;4.29;-1.44
1998;9474;5.34;0.42
1998;9475;4.33;-2.14
1998;9476;4.44;-0.99
1998;9477;3.78;-0.73
1998;9480;4.2;-1.37
1998;9482;4.6;-1.33
1998;9483;4.87;-1.4
1998;9484;4.37;-0.64
1998;9486;3.47;-0.26
1998;9487;4.06;-0.66
1998;9489;4.41;-1.99
1998;9493;5.97;0.53
1998;9494;5.57;0.54
1999;9496;4.13;0.26
1999;9497;3.09;-1.56
2000;9498;7.75;-1.14
2001;9499;3.43;-0.79
2002;9501;3.69;0.6
2002;9502;3.18;0.56
2002;9503;3.47;-1.4
2003;9504;4.53;2.08
2003;9505;5.11;-0.77
2003;9506;3.71;-1.14
2003;9508;3.18;0.23
2004;9509;4.74;0.13
2004;9510;3.09;-1.61
2004;9511;2.2;-1.99
2005;9513;4.63;-1.44
2005;9514;3.78;-0.69
2005;9515;2.64;-1.4
2005;9516;4.96;-1.01
2005;9517;6.42;-1.44
2006;9518;3.33;-0.44
2006;9519;3.71;-1.23
2007;9521;3.4;0.48
2007;9522;3.83;0.58
2007;9524;5.06;0.79
2007;9525;3.69;-0.75
2008;9526;2.56;-1.3
2008;9527;3.83;0.72
2008;9528;5.38;1.86
2009;9529;3.26;-1.06
2009;9530;4.26;-1.48
2010;9531;2.77;-1.66
2010;9533;3.76;-1.81
2012;9535;3.04;-1.12
2012;9536;4.32;1.76
2013;9538;3.61;1.29
2013;9539;3.5;-1.04
2014;9540;5.54;-0.77
2014;9542;3.99;0.12
2015;9543;5.31;1.68
2016;9544;7.7;0.11
2016;9545;3.47;0.82
2016;9547;3;1.03
2016;9548;3.5;-1.04
2017;9550;4.67;0.38
2017;9551;3.95;-1.4
2017;9552;5.32;1.62
2018;9553;5.01;0.53
2018;9554;4.84;0.73
2019;9558;6.2;-0.03
2020;9559;3.3;0.43
2021;9560;2.4;-1.61
2021;9561;2.89;-0.44
2021;9562;5.84;2.24
2022;9563;5.15;-1.76
2023;9566;3;-1.44
2024;9567;3.71;-1.76
2024;9569;3.83;-1.93
2024;9570;3.37;-0.2
2024;9571;3.71;-0.42
2025;9572;4.17;4.08
2025;9573;6.16;1.47
2025;9574;5.48;2.52
2025;9575;3.18;-0.25
2025;9576;3;-0.99
2026;9577;5.82;3.44
2026;9578;4.08;0.04
2026;9579;4.79;1.35
2026;9580;5.17;0.77
2026;9582;3.3;0.63
2027;9583;4.17;0.07
2027;9584;5.49;2.16
2027;9587;3.83;-0.02
2028;9589;6;-0.02
2028;9590;3.26;-0.99
2028;9592;3.87;-0.5
2029;9593;3.43;0.35
2029;9594;3.22;0.22
2029;9595;4.3;-0.05
2029;9596;2.83;0.85
2030;9597;4.16;1.7
2031;9599;3.22;1.96
2031;9600;2.08;-1.3
2032;9601;4.62;-0.25
2032;9604;3.58;-1.4
2033;9605;4.06;-1.7
2035;9608;5.12;-0.19
2035;9609;3.3;-0.05
2035;9610;3.87;1.22
2035;9611;5.11;0.58
2035;9612;5.11;-0.03
2035;9613;5.62;-0.23
2035;9614;5.63;-1.52
2036;9615;4.25;-0.73
2036;9616;3.3;-1.12
2036;9617;4.08;-0.28
2036;9618;3.81;-1.06
2036;9619;3.4;0.68
2036;9620;2.83;-0.53
2037;9624;3.33;3.22
2037;9625;4.37;0.95
2037;9626;3.99;-0.04
2037;9628;3.71;0.82
2038;9629;4.11;1.25
2038;9631;3.71;0
2039;9632;3.66;-1.44
2039;9633;4.55;-0.42
2039;9634;4.83;0.52
2039;9635;4.11;-1.76
2039;9637;3.47;-1.56
2039;9639;4.75;1.01
2039;9640;3.71;-2.22
2039;9641;4.13;2.78
2039;9642;3.53;0.73
2040;9643;4.25;-1.7
2041;9644;3.58;-2.4
2041;9645;4.47;-0.23
2042;9647;4.51;0.11
2043;9648;3.37;-0.59
2045;9650;5.89;1.13
2045;9651;6.01;0.65
2046;9652;4.09;-0.02
2046;9653;4.8;0.07
2046;9654;4.03;-0.62
2047;9659;4.8;-0.09
2047;9660;5.59;-0.47
2047;9661;3.69;0.3
2047;9662;4.38;0.45
2047;9663;2.64;-1.06
2047;9664;5.08;-0.41
2047;9665;3.89;-0.83
2048;9666;3.85;-0.45
2048;9669;2.89;-0.71
2048;9670;4.88;0.63
2048;9671;3.74;-1.04
2049;9674;4.82;-0.16
2049;9675;2.48;-1.87
2049;9676;2.3;-1.33
2050;9677;3.56;-0.47
2050;9678;3.93;-0.06
2050;9680;4.25;1.87
2050;9682;2.64;1.24
2050;9683;2.64;-0.53
2050;9685;4.33;1.79
2050;9687;5.46;-1.44
2050;9688;5.65;1.1
2050;9689;3;-0.64
2050;9690;5.36;1.15
2051;9691;4.39;1.03
2051;9692;4.08;0.51
2051;9693;1.95;-1.87
2051;9694;3.43;0.97
2052;9696;4.58;0.53
2052;9698;2.08;-1.56
2052;9699;3.04;-1.01
2052;9700;3.87;-1.3
2053;9701;3.37;-2.06
2053;9702;3.58;1.52
2053;9703;4.04;-0.26
2053;9704;5.76;1.76
2053;9705;3.04;0.04
2053;9706;3.43;-0.53
2054;9707;2.08;-1.48
2054;9708;4.75;-0.18
2054;9709;4.13;-0.32
2055;9710;2.4;-0.4
2055;9711;3.22;0.65
2056;9713;3.71;0.12
2056;9714;3.99;-0.59
2056;9715;3.37;-1.76
2056;9716;6.3;0.64
2057;9719;4.09;-0.62
2057;9720;4.08;-1.44
2057;9723;6.91;-1.06
2057;9724;5.32;0.39
2058;9725;4.06;3.03
2058;9726;4.38;-0.5
2058;9727;7.54;2.38
2058;9728;4.08;0.97
2058;9729;4.54;1.39
2058;9731;6.1;-0.87
2058;9732;4.62;0.11
2058;9733;4.85;0.22
2058;9734;4.19;-0.75
2059;9735;3.04;2.66
2059;9737;5.68;1.22
2059;9739;2.56;4.27
2059;9740;4.3;-1.14
2059;9741;3.04;4.1
2059;9742;3.09;0.34
2059;9743;3.87;-0.73
2060;9748;5.36;0.77
2061;9749;4.87;0.69
2061;9751;5.14;1.72
2061;9752;4.28;-1.06
2062;9753;2.71;1.07
2062;9755;2.89;-0.36
2063;9756;2.83;-1.3
2064;9759;4.06;-0.73
2064;9760;3.5;0.7
2064;9761;3.91;-0.87
2064;9762;4.91;-1.44
2065;9763;3.5;1.88
2065;9764;4.38;-1.2
2065;9765;3.95;-1.27
2066;9766;3.09;-0.92
2066;9767;2.64;1.18
2067;9768;3.81;2.54
2067;9769;3.37;-0.03
2067;9770;2.89;-0.77
2067;9771;4.14;1.1
2067;9772;2.64;-1.04
2067;9773;2.4;-1.44
2068;9774;5.6;1.68
2068;9775;3.93;1.54
2069;9778;3.04;-0.32
2070;9780;5.32;-0.15
2070;9781;2.71;-0.87
2070;9782;4.91;2.31
2070;9783;3.66;-0.99
2070;9784;4.13;1.48
2070;9785;5.56;1.81
2070;9786;4.36;1.74
2070;9788;3.18;-1.04
2070;9789;5.19;0.32
2070;9790;2.56;-1.27
2070;9791;2.94;-0.48
2071;9792;4.06;-1.3
2071;9793;4.62;1.72
2072;9794;4.99;-0.16
2072;9795;5.29;1.35
2073;9796;5.15;-1.37
2073;9797;3.71;1
2073;9798;3.26;-0.13
2073;9800;4.17;-0.08
2073;9801;4.48;1.44
2074;9802;2.08;-1.61
2075;9803;3;-0.94
2075;9804;3.18;-1.44
2075;9805;2.94;2.04
2076;9806;3.71;1.35
2076;9807;3.26;-0.59
2076;9808;5.81;-0.29
2076;9809;3.74;0.72
2076;9810;3.3;-1.04
2076;9811;4.03;0.17
2076;9812;7.59;0.01
2076;9813;4.93;-1.01
2077;9814;3.4;-0.1
2077;9816;4.32;-1.81
2077;9817;4.08;-1.3
2077;9818;5.42;0.25
2078;9819;5.65;-0.21
2078;9820;3.78;0.26
2079;9821;4.45;-0.59
2079;9822;3.64;0.98
2079;9823;5.5;0.68
2080;9824;8.71;-1.48
2080;9825;4.87;-0.99
2080;9826;3.58;-1.17
2080;9827;3.89;-1.7
2080;9828;4.09;-1.48
2080;9829;4.84;-1.37
2081;9830;2.4;2.03
2081;9831;3.71;-1.12
2081;9832;3;-1.48
2082;9834;4.09;-1.2
2083;9836;5.44;-1.04
2085;9838;4.55;-0.56
2085;9839;5.36;-1.04
2086;9842;4.52;-0.62
2087;9844;4.9;-0.29
2087;9845;3.22;-0.47
2087;9846;5.15;-0.07
2088;9849;4.75;1.08
2088;9850;3.09;-0.83
2088;9851;3.78;-1.23
2089;9856;8.16;-0.77
2089;9858;7.54;1.57
2089;9859;7.18;-0.14
2090;9861;4.63;-0.26
2090;9862;3.95;0.29
2090;9863;4.09;0.81
2091;9864;5.76;1.6
2091;9865;5.34;1.08
2091;9866;3.09;-0.53
2091;9868;3.66;1.12
2091;9869;2.89;-1.76
2091;9870;6.48;-0.75
2091;9871;3.69;-0.81
2091;9872;3.04;1.61
2091;9873;2.77;-0.83
