region,herd,cow,study_lact,herd_size,mwp,parity,milk120,calv_dt,cf,fs,cc,wpc,spc,twin,dyst,rp,vag_disch,h7
1,121,5341,1,152,39,4,3467.5,1997-05-28,72,1,72,33,1,0,0,0,0,0
1,121,5342,1,152,39,3,2999,1997-08-08,54,0,60,21,2,0,0,0,0,0
1,121,5343,1,152,39,4,2858.699951,1997-03-10,65,1,65,26,1,0,0,0,0,0
1,121,5344,1,152,39,3,2508.699951,1997-01-07,93,0,164,125,4,0,0,0,0,0
1,121,5345,1,152,39,4,2632.5,1997-07-06,69,1,69,30,1,0,0,0,0,0
1,121,5346,1,152,39,4,2674.399902,1997-09-25,68,0,121,82,2,0,0,0,0,0
1,121,5347,1,152,39,3,3114.100098,1996-12-09,86,1,86,47,1,0,0,0,0,0
1,121,5348,1,152,39,4,3439.300049,1997-07-19,74,1,74,35,1,0,0,0,0,0
1,121,5349,1,152,39,3,2319,1997-02-15,54,0,325,286,7,0,0,0,0,0
1,121,5350,1,152,39,4,2975.399902,1997-08-09,64,,,,8,0,0,0,0,0
1,121,5351,1,152,39,4,3495.300049,1997-06-05,116,1,116,77,1,0,0,0,0,0
1,121,5352,1,152,39,4,2271.399902,1997-04-03,64,1,64,25,1,0,0,0,0,0
1,121,5353,1,152,39,3,2864.100098,1996-10-12,72,0,135,96,3,0,0,0,0,0
1,121,5353,2,152,39,4,2844.5,1997-11-29,71,1,71,32,1,0,0,0,0,0
1,121,5354,1,152,39,2,,1997-05-11,59,,,,1,0,0,0,0,0
1,121,5355,1,152,39,3,3325.899902,1996-10-04,72,1,72,33,1,0,0,0,0,0
1,121,5355,2,152,39,4,2871.800049,1997-09-20,58,1,58,19,1,0,0,0,0,0
1,121,5356,1,152,39,3,,1997-02-24,32,0,59,20,2,0,0,0,0,0
2,273,5357,1,95,47,4,3895.5,1996-09-01,,,,,,0,0,0,0,0
2,273,5358,1,95,47,5,4778.299805,1997-06-16,,,,,,0,0,0,0,0
2,273,5359,1,95,47,4,3299.199951,1997-04-06,,,,,,0,0,0,0,0
2,273,5360,1,95,47,4,4421.600098,1996-09-12,73,1,73,26,1,0,0,0,0,0
2,273,5360,2,95,47,5,4233.100098,1997-09-02,,,,,,0,0,0,0,0
2,273,5361,1,95,47,4,3763.300049,1996-09-21,,,,,,0,0,0,0,0
2,273,5362,1,95,47,4,3771.800049,1996-10-25,,,,,,0,0,0,0,0
2,273,5363,1,95,47,5,4438.700195,1997-08-14,87,1,87,40,1,0,0,0,0,0
2,273,5364,1,95,47,5,4510.700195,1997-07-22,112,0,258,211,3,0,0,0,0,0
2,273,5365,1,95,47,4,3829.899902,1996-09-22,,,,,,0,0,0,0,0
2,273,5366,1,95,47,4,3201.300049,1997-01-24,88,1,88,41,1,0,0,0,0,0
2,273,5367,1,95,47,4,4132.200195,1996-11-26,101,,,,2,0,0,0,0,0
2,273,5368,1,95,47,5,,1997-03-17,78,,,,3,0,0,0,0,0
2,273,5369,1,95,47,5,5396.700195,1997-06-16,,,,,,0,0,0,0,0
2,273,5370,1,95,47,5,3870.5,1996-10-04,60,1,60,13,1,0,0,0,0,0
2,273,5370,2,95,47,6,3653.100098,1997-09-09,58,1,58,11,1,0,0,0,0,0
2,273,5371,1,95,47,4,3747.399902,1997-01-01,166,0,250,203,3,0,0,0,0,0
2,273,5372,1,95,47,5,4839.600098,1997-07-28,81,0,329,282,4,0,0,0,0,0
2,273,5373,1,95,47,4,4749.200195,1997-06-03,98,1,98,51,1,0,0,0,0,0
2,273,5374,1,95,47,4,3637.100098,1996-12-02,77,0,139,92,3,0,0,0,0,0
2,273,5375,1,95,47,4,4932.700195,1997-07-15,,,,,,0,0,0,0,0
2,273,5376,1,95,47,3,3531.300049,1997-01-01,65,0,109,62,3,0,0,0,0,0
2,273,5377,1,95,47,4,5482.700195,1997-08-09,97,1,97,50,1,0,0,0,0,0
2,273,5378,1,95,47,4,3784.600098,1997-09-01,73,,,,7,0,0,0,0,0
2,273,5379,1,95,47,3,4626.600098,1996-09-26,91,0,307,260,4,0,0,0,0,0
2,273,5380,1,95,47,4,3969.5,1997-10-30,61,,,,5,0,0,0,0,0
2,273,5381,1,95,47,3,3895.199951,1997-01-16,61,1,61,14,1,0,0,0,0,0
2,273,5382,1,95,47,3,4365.200195,1996-09-20,73,0,94,47,2,0,0,0,0,0
2,273,5382,2,95,47,4,4471.399902,1997-09-29,158,1,158,111,1,0,0,0,0,0
2,273,5383,1,95,47,4,2726.199951,1997-06-01,74,1,74,27,1,0,0,0,0,0
2,273,5384,1,95,47,3,3206.100098,1997-01-09,,,55,8,,0,0,0,0,0
2,273,5385,1,95,47,3,3555,1996-10-24,69,0,131,84,3,0,0,0,0,0
2,273,5386,1,95,47,3,4702.299805,1997-08-14,67,0,275,228,6,0,0,0,0,0
2,273,5387,1,95,47,3,2992.5,1997-01-01,128,0,151,104,2,0,0,0,0,0
2,273,5388,1,95,47,3,4864.799805,1997-08-14,76,1,76,29,1,0,0,0,0,0
2,273,5389,1,95,47,3,3827.100098,1996-10-06,58,0,158,111,2,0,0,0,0,0
2,273,5390,1,95,47,3,3385.699951,1997-01-21,59,0,125,78,2,0,0,0,0,0
2,273,5391,1,95,47,3,,1997-09-01,66,1,66,19,1,0,0,0,0,0
2,273,5392,1,95,47,4,4844.5,1997-08-24,82,1,82,35,1,0,0,0,0,0
2,273,5393,1,95,47,3,4782.600098,1997-07-03,82,1,82,35,1,0,0,0,0,0
2,273,5394,1,95,47,3,3290.100098,1996-12-30,63,0,83,36,2,0,0,0,0,0
2,273,5395,1,95,47,3,3897.399902,1997-03-25,75,1,75,28,1,0,0,0,0,0
2,273,5396,1,95,47,3,3070.899902,1997-04-01,68,1,68,21,1,0,0,0,0,0
2,273,5397,1,95,47,2,3615.899902,1996-12-26,140,0,157,110,2,0,0,0,0,0
2,273,5398,1,95,47,3,,1997-05-09,84,,,,1,0,0,0,0,0
2,273,5399,1,95,47,3,3969.800049,1997-08-27,80,1,80,33,1,0,0,0,0,0
2,273,5400,1,95,47,4,4891.799805,1997-05-07,109,0,134,87,2,0,0,0,0,0
2,273,5401,1,95,47,2,4172,1996-12-10,106,1,106,59,1,0,0,0,0,0
2,273,5402,1,95,47,3,3875.5,1996-11-30,82,1,82,35,1,0,0,0,0,0
2,273,5403,1,95,47,2,3419,1996-12-29,72,1,72,25,1,0,0,0,0,0
2,273,5404,1,95,47,3,,1997-07-15,,,,,,0,0,0,0,0
2,273,5405,1,95,47,2,3558.300049,1996-11-21,84,0,257,210,4,0,0,0,0,0
2,273,5406,1,95,47,3,5369.100098,1997-06-13,85,0,155,108,3,0,0,0,0,0
2,273,5407,1,95,47,2,3320,1996-09-14,124,0,262,215,4,0,0,0,0,0
2,273,5408,1,95,47,3,2756.199951,1997-03-08,87,1,87,40,1,0,0,0,0,0
2,273,5409,1,95,47,2,3308.899902,1997-01-27,114,0,338,291,5,0,0,0,0,0
2,273,5410,1,95,47,2,4405.299805,1997-05-06,95,0,189,142,3,0,0,0,0,0
2,273,5411,1,95,47,2,3106,1997-02-04,102,1,102,55,1,0,0,0,0,0
2,273,5412,1,95,47,1,3145.800049,1996-10-28,51,1,51,4,1,0,0,0,0,0
2,273,5412,2,95,47,2,3664.800049,1997-09-25,131,,,,1,0,0,0,0,0
2,273,5413,1,95,47,2,3316.600098,1997-01-05,110,1,110,63,1,0,0,0,0,0
2,273,5414,1,95,47,2,3264.300049,1997-03-22,139,1,139,92,1,0,0,0,0,0
2,273,5415,1,95,47,2,4440.5,1997-07-25,84,0,216,169,3,0,0,0,0,0
2,273,5416,1,95,47,2,3908,1997-06-03,81,1,81,34,1,0,0,0,0,0
2,273,5417,1,95,47,2,4044,1997-07-18,120,1,120,73,1,0,0,0,0,0
2,273,5418,1,95,47,2,2948,1997-03-23,77,1,77,30,1,0,0,0,0,0
2,273,5419,1,95,47,2,,1997-03-08,263,1,263,216,1,0,0,0,0,0
2,273,5420,1,95,47,2,3100,1997-07-11,57,1,57,10,1,0,0,0,0,0
2,273,5421,1,95,47,2,3999.5,1997-08-27,86,1,86,39,1,0,0,0,0,0
2,273,5422,1,95,47,2,4347.700195,1997-05-25,76,0,204,157,3,0,0,0,0,0
2,273,5423,1,95,47,1,3272.399902,1996-10-31,50,1,50,3,1,0,0,0,0,0
2,273,5424,1,95,47,2,3918.5,1997-09-02,50,0,96,49,2,0,0,0,0,0
2,273,5425,1,95,47,2,3989.600098,1997-05-03,97,1,97,50,1,0,0,0,0,0
2,273,5426,1,95,47,1,3047,1996-09-17,71,0,256,209,6,0,0,0,0,0
2,273,5427,1,95,47,2,4268.399902,1997-07-03,80,,,,7,0,0,0,0,0
2,273,5428,1,95,47,2,3622.300049,1997-08-07,172,0,233,186,1,0,0,0,0,0
2,273,5429,1,95,47,1,3516.199951,1996-09-21,54,0,207,160,4,0,0,1,0,0
2,273,5430,1,95,47,2,3583.600098,1997-05-24,76,0,146,99,2,0,0,0,0,0
2,273,5431,1,95,47,2,3410.100098,1997-09-01,64,0,150,103,2,0,0,0,0,0
2,273,5432,1,95,47,1,3091.899902,1996-10-20,80,1,80,33,1,0,0,0,0,0
2,273,5432,2,95,47,2,3819,1997-10-07,136,0,178,131,2,0,0,0,0,0
2,273,5433,1,95,47,1,2851.300049,1996-09-15,64,0,89,42,2,0,0,0,0,0
2,273,5433,2,95,47,2,3484.800049,1997-09-19,37,0,214,167,4,0,0,0,0,0
2,273,5434,1,95,47,2,4032.800049,1997-08-22,60,1,60,13,1,0,0,0,0,0
2,273,5435,1,95,47,1,3249.600098,1997-11-26,100,0,144,97,2,0,0,0,0,0
2,273,5436,1,95,47,1,,1996-11-26,101,,,,1,0,0,0,0,0
2,273,5437,1,95,47,1,1811.599976,1997-01-17,52,0,147,100,4,0,0,0,0,0
2,273,5438,1,95,47,1,3065.699951,1996-10-16,142,0,184,137,2,0,0,0,0,0
2,273,5439,1,95,47,1,3892.100098,1997-04-22,55,1,55,8,1,0,0,0,0,0
2,273,5440,1,95,47,2,4263.100098,1997-05-30,76,,,,9,0,0,0,0,0
2,273,5441,1,95,47,1,3097.800049,1996-11-23,76,0,100,53,2,0,0,0,0,0
2,273,5442,1,95,47,1,3650.699951,1997-05-06,107,0,150,103,3,0,0,0,0,0
2,273,5443,1,95,47,1,,1996-10-15,,,129,82,,0,0,0,0,0
2,273,5444,1,95,47,1,2948.5,1997-05-25,56,0,75,28,2,0,0,0,0,0
2,273,5445,1,95,47,1,4203.399902,1997-07-25,96,1,96,49,1,0,0,0,0,0
2,273,5446,1,95,47,1,3176.399902,1997-05-27,74,1,74,27,1,0,0,0,0,0
2,273,5447,1,95,47,1,2974.5,1997-06-14,64,1,64,17,1,0,0,0,0,0
2,273,5448,1,95,47,1,3272.699951,1997-06-29,101,1,101,54,1,0,0,0,0,0
2,273,5449,1,95,47,1,3079.800049,1997-08-27,57,1,57,10,1,0,0,0,0,0
2,273,5450,1,95,47,1,3769.100098,1997-09-09,53,0,75,28,2,0,0,0,0,0
2,273,5451,1,95,47,1,,1997-06-11,74,1,74,27,1,0,0,0,0,0
2,273,5452,1,95,47,1,3475.699951,1997-06-14,93,0,283,236,5,0,0,0,0,0
2,273,5453,1,95,47,1,3146,1997-09-15,50,,,,5,0,0,0,0,0
2,273,5454,1,95,47,1,3304.899902,1997-08-14,76,0,138,91,3,0,0,0,0,0
2,273,5455,1,95,47,1,3648.699951,1997-07-23,85,,,,5,0,0,1,0,0
2,273,5456,1,95,47,1,3158.100098,1997-09-12,98,1,98,51,1,0,0,0,0,0
2,273,5457,1,95,47,1,3258.5,1997-09-09,56,,,,5,0,0,0,0,0
2,273,5458,1,95,47,1,3509.300049,1997-11-07,105,0,193,146,3,0,0,0,0,0
2,273,5459,1,95,47,1,2938.199951,1997-10-12,55,0,216,169,4,0,0,0,0,0
2,273,5460,1,95,47,1,2564.800049,1997-10-18,58,0,139,92,3,0,0,0,0,0
2,274,5461,1,105,49,3,,1997-03-07,100,0,238,189,1,0,0,0,0,0
2,274,5462,1,105,49,4,3437.300049,1997-07-04,,,,,,0,0,0,0,0
2,274,5463,1,105,49,5,3502.100098,1997-01-09,,,,,,0,0,0,0,0
2,274,5464,1,105,49,4,3365.699951,1997-01-16,62,0,83,34,2,0,0,0,0,0
2,274,5465,1,105,49,4,3989.100098,1996-09-02,77,,,,7,0,0,0,0,0
2,274,5466,1,105,49,4,3222.300049,1997-02-07,74,0,124,75,3,0,0,0,0,0
2,274,5467,1,105,49,5,3309.399902,1997-03-04,77,0,120,71,2,0,0,0,0,0
2,274,5468,1,105,49,4,3672,1996-10-19,75,,,,6,0,0,0,0,0
2,274,5469,1,105,49,4,3469.199951,1997-08-03,63,,,,1,0,0,0,0,0
2,274,5470,1,105,49,4,2894.300049,1996-12-16,70,,,,5,0,0,0,0,0
2,274,5471,1,105,49,5,3145.699951,1997-05-03,72,0,93,44,2,1,0,0,0,0
2,274,5472,1,105,49,4,4483.200195,1996-09-03,99,0,285,236,7,0,0,0,0,0
2,274,5473,1,105,49,4,4693.799805,1997-05-20,66,1,66,17,1,0,0,0,0,0
2,274,5474,1,105,49,4,3482.800049,1996-12-23,86,0,194,145,3,0,0,0,0,0
2,274,5475,1,105,49,4,4789.5,1997-08-21,78,0,194,145,5,0,0,0,0,0
2,274,5476,1,105,49,4,4512.399902,1997-05-28,60,1,60,11,1,0,0,0,0,0
2,274,5477,1,105,49,4,2840.800049,1997-03-31,70,1,70,21,1,0,0,0,0,0
2,274,5478,1,105,49,4,4149.600098,1997-04-02,68,0,86,37,2,0,0,0,0,0
2,274,5479,1,105,49,4,3713.5,1997-03-25,87,1,87,38,1,0,0,0,0,0
2,274,5480,1,105,49,3,,1996-09-20,78,,,,2,0,0,0,0,0
2,274,5481,1,105,49,5,3903.199951,1996-09-21,79,0,232,183,5,1,0,0,0,0
2,274,5482,1,105,49,4,3406,1997-04-24,72,0,149,100,2,0,0,0,0,0
2,274,5483,1,105,49,5,4081.399902,1996-10-11,,,,,,0,0,0,0,0
2,274,5484,1,105,49,3,3943,1996-09-12,83,0,229,180,5,0,0,0,0,0
2,274,5485,1,105,49,7,3769.699951,1997-05-29,,,,,,0,0,0,0,0
2,274,5486,1,105,49,3,2923.899902,1996-12-27,,,,,,0,0,0,0,0
2,274,5487,1,105,49,3,4645.799805,1996-10-20,166,0,264,215,4,0,0,0,0,0
2,274,5488,1,105,49,5,2755.699951,1997-01-24,75,,,,1,0,0,0,0,0
2,274,5489,1,105,49,4,4659.799805,1996-09-16,88,0,268,219,5,0,0,0,0,0
2,274,5490,1,105,49,6,3417.899902,1997-04-25,77,1,77,28,1,0,0,0,0,0
2,274,5491,1,105,49,5,4451,1996-09-06,87,,,,6,0,0,0,0,0
2,274,5492,1,105,49,5,4588.299805,1997-09-18,74,1,74,25,1,0,0,0,0,0
2,274,5493,1,105,49,6,4212.200195,1997-05-20,69,0,95,46,2,0,0,0,0,0
2,274,5494,1,105,49,4,4076.800049,1997-05-17,,,,,,0,0,0,0,0
2,274,5495,1,105,49,6,3316.399902,1997-01-03,96,0,242,193,3,0,0,0,0,0
2,274,5496,1,105,49,6,4286.899902,1997-06-08,72,,,,5,0,0,0,0,0
2,274,5497,1,105,49,6,4299.5,1996-09-02,161,0,225,176,4,0,0,0,0,0
2,274,5498,1,105,49,5,4684.700195,1997-03-05,82,0,102,53,2,0,0,0,0,0
2,274,5499,1,105,49,5,,1997-03-28,,,,,,0,0,0,0,0
2,274,5500,1,105,49,5,3202,1997-01-13,323,,,,1,0,0,0,0,0
2,274,5501,1,105,49,4,,1996-10-07,,,219,170,,0,0,0,0,0
2,274,5502,1,105,49,3,2996.399902,1996-12-26,75,1,75,26,1,0,0,0,0,0
2,274,5503,1,105,49,3,4102,1997-06-08,81,0,127,78,2,0,0,0,0,0
2,274,5504,1,105,49,3,,1997-09-30,75,,,,2,0,0,0,0,0
2,274,5505,1,105,49,3,,1997-03-30,67,,,,5,0,0,0,0,0
2,274,5506,1,105,49,3,4722.899902,1997-06-20,77,1,77,28,1,0,0,0,0,0
2,274,5507,1,105,49,3,3028.5,1997-02-18,59,1,59,10,1,0,0,0,0,0
2,274,5508,1,105,49,3,,1997-02-26,74,0,120,71,3,0,0,0,0,0
2,274,5509,1,105,49,3,3574.899902,1997-03-26,112,,,,2,0,0,0,0,0
2,274,5510,1,105,49,3,3659,1997-05-19,80,0,99,50,2,0,0,0,0,0
2,274,5511,1,105,49,2,4192.799805,1996-09-22,63,0,199,150,6,0,0,0,0,0
2,274,5512,1,105,49,3,3426.199951,1997-06-08,,,,,,0,0,0,0,0
2,274,5513,1,105,49,2,3591.300049,1997-04-05,72,0,96,47,2,1,0,0,0,0
2,274,5514,1,105,49,2,3445.800049,1997-01-19,83,0,150,101,3,0,0,0,0,0
2,274,5515,1,105,49,3,,1997-04-10,,,169,120,,0,0,0,0,0
2,274,5516,1,105,49,3,4401,1997-06-26,74,0,323,274,6,0,0,0,0,0
2,274,5517,1,105,49,2,,1997-09-02,99,,,,6,0,0,0,0,0
2,274,5518,1,105,49,2,4712,1997-07-12,73,,,,4,0,0,0,0,0
2,274,5519,1,105,49,2,,1997-04-07,,,65,16,,0,0,0,0,0
2,274,5520,1,105,49,2,,1996-11-14,,,,,,0,0,1,0,0
2,274,5521,1,105,49,2,3452.899902,1997-08-11,,,,,,0,0,0,0,0
2,274,5522,1,105,49,2,3297.600098,1996-09-14,86,0,185,136,5,0,0,0,0,0
2,274,5523,1,105,49,2,2889.899902,1996-11-05,79,,,,5,0,0,0,0,0
2,274,5524,1,105,49,2,2876.399902,1997-02-15,69,1,69,20,1,0,0,0,0,0
2,274,5525,1,105,49,2,3200.5,1996-10-10,83,,,,2,0,0,0,0,0
2,274,5526,1,105,49,2,2920.399902,1996-12-16,63,1,63,14,1,0,0,0,0,0
2,274,5527,1,105,49,2,4032.399902,1997-11-06,91,,,,2,0,0,0,0,0
2,274,5528,1,105,49,2,3292.800049,1997-01-28,61,0,119,70,4,0,0,0,0,0
2,274,5529,1,105,49,6,,1997-09-16,,,,,,0,0,0,0,0
2,274,5530,1,105,49,2,3672.5,1997-07-06,68,0,190,141,3,0,0,0,0,0
2,274,5531,1,105,49,2,3572.800049,1996-09-29,68,1,68,19,1,0,0,0,0,0
2,274,5532,1,105,49,2,3512.300049,1996-10-31,60,0,134,85,4,0,0,0,0,0
2,274,5533,1,105,49,2,,1997-01-16,71,0,92,43,2,0,0,0,0,0
2,274,5534,1,105,49,1,,1997-01-23,,,,,,0,0,0,0,0
2,274,5535,1,105,49,1,3686.699951,1996-09-13,87,0,237,188,6,0,0,0,0,0
2,274,5536,1,105,49,1,2781.600098,1997-01-24,84,1,84,35,1,0,0,0,0,0
2,274,5537,1,105,49,1,2497.600098,1997-06-08,79,,,,4,0,0,0,0,0
2,274,5538,1,105,49,2,3903.699951,1997-05-16,123,1,123,74,1,0,0,0,0,0
2,274,5539,1,105,49,2,3618.899902,1997-10-20,45,0,119,70,4,0,0,0,0,0
2,274,5540,1,105,49,1,3097.100098,1997-04-21,77,1,77,28,1,0,0,0,0,0
2,274,5541,1,105,49,2,3718.100098,1997-10-10,44,,,,4,0,0,0,0,0
2,274,5542,1,105,49,1,2802,1997-02-20,70,0,94,45,2,0,0,0,0,0
2,274,5543,1,105,49,1,2697.699951,1997-09-16,66,0,220,171,5,0,0,0,0,0
2,274,5544,1,105,49,1,3282.699951,1996-09-11,82,,,,6,0,0,0,0,0
2,274,5545,1,105,49,1,2959.699951,1996-10-09,61,1,61,12,1,0,0,0,0,0
2,274,5546,1,105,49,1,3642.199951,1997-03-31,61,1,61,12,1,0,0,0,0,0
2,274,5547,1,105,49,2,3920.800049,1997-10-04,124,,,,8,0,0,0,0,0
2,274,5548,1,105,49,1,3252.300049,1997-05-23,130,1,130,81,1,0,0,0,0,0
2,274,5549,1,105,49,1,3310.600098,1997-03-28,81,0,104,55,2,0,0,0,0,0
2,274,5550,1,105,49,1,2582.399902,1997-03-13,79,1,79,30,1,0,0,0,0,0
2,274,5551,1,105,49,1,3142.899902,1997-04-10,73,,,,5,0,0,0,0,0
2,274,5552,1,105,49,1,2270.5,1997-01-20,68,0,239,190,7,0,0,0,0,0
2,274,5553,1,105,49,1,2626.699951,1997-06-09,66,1,66,17,1,0,0,0,0,0
2,274,5554,1,105,49,1,2394.100098,1996-11-14,70,,,,2,0,0,1,0,0
2,274,5554,2,105,49,2,3360.5,1997-10-18,90,1,90,41,1,0,0,0,0,0
2,274,5555,1,105,49,1,3682,1997-07-26,69,0,251,202,7,0,0,0,0,0
2,274,5556,1,105,49,1,3148.5,1997-10-09,110,,,,3,0,0,0,0,0
2,274,5557,1,105,49,1,2437.399902,1997-09-05,68,0,250,201,2,0,0,0,0,0
2,274,5558,1,105,49,1,2499.199951,1997-01-23,81,0,104,55,2,0,0,0,0,0
2,274,5559,1,105,49,1,2709.300049,1997-02-28,60,0,87,38,2,0,0,0,0,0
2,274,5560,1,105,49,1,2696.300049,1997-10-03,74,,,,5,0,0,0,0,0
2,274,5561,1,105,49,1,2612.399902,1997-09-10,,,,,,0,0,0,0,0
2,274,5562,1,105,49,1,2457.800049,1997-02-28,61,1,61,12,1,0,0,0,0,0
2,274,5563,1,105,49,1,3014.800049,1997-07-28,64,0,308,259,9,0,0,0,0,0
2,274,5564,1,105,49,1,2924.699951,1997-09-16,75,,,,6,0,0,0,0,0
2,274,5565,1,105,49,1,2963.600098,1997-09-29,83,0,182,133,2,0,0,0,0,0
2,274,5566,1,105,49,1,2898.399902,1997-03-01,67,0,203,154,6,0,0,0,0,0
2,274,5567,1,105,49,1,2880.300049,1997-10-17,56,1,56,7,1,0,0,0,0,0
2,274,5568,1,105,49,1,3053,1997-09-21,71,0,137,88,2,0,0,0,0,0
2,274,5569,1,105,49,1,2769.5,1997-09-14,76,0,92,43,2,0,0,0,0,0
2,274,5570,1,105,49,1,2533.5,1997-08-01,82,1,82,33,1,0,0,0,0,0
2,274,5571,1,105,49,1,3034.899902,1997-02-27,57,1,57,8,1,0,0,0,0,0
2,274,5572,1,105,49,1,2953.5,1997-09-23,73,1,73,24,1,0,0,0,0,0
2,274,5573,1,105,49,1,3218.699951,1997-08-21,79,0,151,102,2,0,0,0,0,0
2,274,5574,1,105,49,1,1707.800049,1997-09-21,,,,,,0,0,0,0,0
2,274,5575,1,105,49,1,2824.300049,1997-09-27,71,0,90,41,2,0,0,0,0,0
2,274,5576,1,105,49,1,3007.100098,1997-10-06,56,0,109,60,3,0,0,0,0,0
2,274,5577,1,105,49,1,2196,1997-09-27,62,0,191,142,4,0,0,0,0,0
2,274,5578,1,105,49,1,3305,1997-10-26,51,0,190,141,4,0,0,0,0,0
2,274,5579,1,105,49,1,2773.5,1997-10-25,53,,,,5,0,0,0,0,0
2,274,5580,1,105,49,1,3060.699951,1997-10-24,57,0,140,91,3,0,0,0,0,0
2,274,5581,1,105,49,1,2729.899902,1997-08-26,246,1,246,197,1,0,0,0,0,0
2,274,5582,1,105,49,1,2986.800049,1997-10-03,63,0,88,39,1,0,0,0,0,0
2,274,5583,1,105,49,1,3148.5,1997-09-18,67,0,203,154,3,0,0,0,0,0
2,274,5584,1,105,49,1,2706.199951,1997-10-17,,,,,,0,0,0,0,0
2,274,5585,1,105,49,4,3581.399902,1997-04-07,90,0,281,232,4,0,0,0,0,0
2,274,5586,1,105,49,5,2965.300049,1997-01-25,74,,,,1,1,0,0,0,0
2,274,5587,1,105,49,4,4110.600098,1997-07-17,75,,,,1,0,0,0,0,0
2,274,5588,1,105,49,5,3623.5,1997-06-01,71,,,,4,0,0,0,0,0
2,274,5589,1,105,49,4,3359.199951,1996-11-19,80,1,80,31,1,0,0,0,0,0
2,274,5589,2,105,49,5,,1997-10-31,,,,,,0,0,0,0,0
2,274,5590,1,105,49,5,3320.399902,1996-12-04,82,0,168,119,4,0,0,0,0,0
2,274,5591,1,105,49,5,4407.899902,1997-09-23,,,,,,0,0,0,0,0
2,274,5592,1,105,49,5,,1997-03-09,,,66,17,,0,0,0,0,0
2,274,5593,1,105,49,6,3562.199951,1997-08-21,84,0,127,78,3,0,0,0,0,0
2,275,5594,1,257,28,3,1939.800049,1996-12-30,58,1,58,30,1,0,0,0,0,0
2,275,5594,2,257,28,4,,1997-11-30,41,0,107,79,4,0,0,0,0,0
2,275,5595,1,257,28,4,3657.699951,1997-01-10,73,1,73,45,1,0,0,0,0,0
2,275,5596,1,257,28,4,,1997-06-28,42,0,84,56,3,0,0,0,0,0
2,275,5597,1,257,28,4,4063.5,1997-01-04,52,0,81,53,2,0,0,0,0,0
2,275,5598,1,257,28,3,,1997-01-01,,,,,,0,0,0,0,0
2,275,5599,1,257,28,4,3052.5,1997-01-12,63,0,111,83,3,0,0,0,0,0
2,275,5600,1,257,28,4,2256.5,1997-02-04,57,1,57,29,1,0,0,0,0,0
2,275,5601,1,257,28,4,2841.399902,1997-02-26,65,1,65,37,1,0,0,0,0,0
2,275,5602,1,257,28,3,3762.100098,1997-01-23,61,1,61,33,1,0,0,0,0,0
2,275,5603,1,257,28,4,,1997-06-21,58,1,58,30,1,0,0,0,0,0
2,275,5604,1,257,28,3,2936.600098,1996-10-25,68,1,68,40,1,0,0,0,0,0
2,275,5604,2,257,28,4,,1997-10-11,42,0,63,35,2,0,0,0,0,0
2,275,5605,1,257,28,4,,1997-04-17,48,0,112,84,4,0,0,0,0,0
2,275,5606,1,257,28,4,,1997-03-10,47,1,47,19,1,0,0,0,0,0
2,275,5607,1,257,28,4,,1997-08-23,102,0,186,158,4,0,0,0,0,0
2,275,5608,1,257,28,4,2915.699951,1996-12-20,62,1,62,34,1,0,0,0,0,0
2,275,5608,2,257,28,5,,1997-11-22,56,0,194,166,3,1,0,0,0,0
2,275,5609,1,257,28,4,2825.800049,1997-01-12,55,0,245,217,8,0,0,0,0,0
2,275,5610,1,257,28,4,,1997-04-04,60,1,60,32,1,0,0,0,0,0
2,275,5611,1,257,28,3,,1997-06-08,62,0,104,76,3,0,0,0,0,0
2,275,5612,1,257,28,3,,1997-05-15,59,1,59,31,1,0,0,0,0,0
2,275,5613,1,257,28,4,2744.699951,1996-09-14,94,0,95,67,2,0,0,0,0,0
2,275,5613,2,257,28,5,,1997-09-19,39,0,150,122,4,0,0,1,0,0
2,275,5614,1,257,28,3,3679.699951,1997-01-15,50,0,63,35,2,0,0,0,0,0
2,275,5615,1,257,28,3,2229.399902,1996-12-11,68,0,129,101,4,0,0,1,0,0
2,275,5616,1,257,28,4,2856.5,1996-11-25,60,0,186,158,4,0,0,1,0,0
2,275,5617,1,257,28,4,,1997-03-30,68,1,68,40,1,0,0,0,0,0
2,275,5618,1,257,28,4,,1997-05-15,132,0,136,108,2,0,0,1,0,0
2,275,5619,1,257,28,3,3004.300049,1996-12-06,76,1,76,48,1,0,0,0,0,0
2,275,5619,2,257,28,4,,1997-11-25,85,0,114,86,3,0,0,1,0,0
2,275,5620,1,257,28,5,,1997-07-01,45,0,66,38,2,0,0,0,0,0
2,275,5621,1,257,28,4,,1997-03-13,47,1,47,19,1,0,0,0,0,0
2,275,5622,1,257,28,2,,1997-06-24,48,0,69,41,2,0,0,0,0,0
2,275,5623,1,257,28,3,3291.800049,1996-10-28,102,0,129,101,2,0,0,0,0,0
2,275,5624,1,257,28,4,4140.700195,1997-01-12,53,1,53,25,1,0,0,0,0,0
2,275,5625,1,257,28,3,2799.100098,1997-02-28,53,0,98,70,2,0,1,0,0,0
2,275,5626,1,257,28,4,,1997-08-21,46,0,66,38,2,0,0,0,0,0
2,275,5627,1,257,28,4,,1997-08-11,88,1,88,60,1,0,0,0,0,0
2,275,5628,1,257,28,3,2817.800049,1996-12-14,46,1,46,18,1,0,0,1,0,0
